,osm_id,name,token,phones,long,lat,st_geometrytype,review_cnt,latlong
503,367743571,مدرسه دینی تعلیم تلقر ن هوشک,6Xjg6qaOwJ3xTo,,62.30163434,27.40425374,ST_Polygon,0,"(27.40425374, 62.30163434)"
504,1013847414,بانک صادرات,1EWMz3Y7SXuazb,"{04432773381,04432775959,04432766646}",45.076969,37.562272,ST_Point,0,"(37.562272, 45.076969)"
505,1001534693,فست فود رز,47LNyvyCjzNzqC,,56.3270569,27.2086983,ST_Point,1,"(27.2086983, 56.3270569)"
506,1013847397,بانک سپه,5kCZw2MwhM0OES,{04433484263},45.050968,37.53773,ST_Point,0,"(37.53773, 45.050968)"
507,1013847216,بانک کار آفرین,2WBE3pi75rLqEl,{05138451856},59.581098,36.29378,ST_Point,0,"(36.29378, 59.581098)"
508,1002849769,نان سنتی تافتون و بربری بهشتی,14H2fRfebUS7h7,,51.2468538,35.6916716,ST_Point,0,"(35.6916716, 51.2468538)"
509,1013847569,بانک توسعه تعاون,2lvzAzaNmUhhop,"{04432380084,04432380130}",45.076766,37.553661,ST_Point,0,"(37.553661, 45.076766)"
510,1002849776,سوپرمارکت چهارخانه,PqvfDBxsRB48Xg,,51.4342685,35.8051043,ST_Point,0,"(35.8051043, 51.4342685)"
511,1001427872,ونتو,1f1NAtm467sYNp,,51.3754998,35.6968695,ST_Point,0,"(35.6968695, 51.3754998)"
512,1015536955,مسجد محمد رسول الله,PKLnabBvQCDGTw,,46.356316,34.971927,ST_Point,1,"(34.971927, 46.356316)"
513,1013847568,بانک توسعه تعاون,4vBj1k7AwFOqs3,"{04432261933,04432261932}",45.072077,37.543642,ST_Point,0,"(37.543642, 45.072077)"
514,1015384507,لوله و اتصالات فلاح,6Zn9cizzpxWsWd,,50.989409,35.819294,ST_Point,0,"(35.819294, 50.989409)"
515,1015463982,موبایل ملی,2ktL9bt8qXdrIX,{09375756566},51.620854,32.701114,ST_Point,0,"(32.701114, 51.620854)"
516,1002974103,پارک هفتصد واحدی,6L2WQZlVuYD9aL,,56.327602,27.2118312,ST_Point,1,"(27.2118312, 56.327602)"
517,367714847,پارک شکوفه,1jzQDQBvIVFHTv,,51.64874885,32.7223876,ST_Polygon,1,"(32.7223876, 51.64874885)"
518,1002849780,مرکز آموزش و مشاوره گل و گیاه شهرداری منطقه۶,6tOCBTfTQAfafH,,51.4013686,35.7479833,ST_Point,0,"(35.7479833, 51.4013686)"
519,1013846671,بانک شهر,4KmD6EJsTrKHRI,,59.551386,36.314396,ST_Point,1,"(36.314396, 59.551386)"
520,367714852,پارک آزادی,6NHq9DmuyNqwOi,,62.34327208,27.38201017,ST_Polygon,0,"(27.38201017, 62.34327208)"
521,1015498437,خدمات کامپیوتری ماتریکس,3rTwJTe75FN0kz,"{09394595872,07733556948}",50.842706,28.962876,ST_Point,1,"(28.962876, 50.842706)"
522,738042,ساندویچ لنگری,1wmUnoXaawBAMI,,58.3601149,29.10962285,ST_LineString,0,"(29.10962285, 58.3601149)"
523,1002849797,شرکت خدمات بیمه ای ایمن آسایش کوثر,7ge9RHKQa3MZNH,,51.4155453,35.7366731,ST_Point,0,"(35.7366731, 51.4155453)"
524,1001966492,مرداب هسل,6YvpYNCXYR6VWJ,,51.371944,36.612091,ST_Point,12,"(36.612091, 51.371944)"
525,1001684299,نان سنگک پاسارگاد,4spNZVCBzehCz1,,52.4861448,29.5999413,ST_Point,0,"(29.5999413, 52.4861448)"
526,1002984660,مسجد طالب زاده,40lGuEA7X5mEmk,,50.284759,37.13723,ST_Point,1,"(37.13723, 50.284759)"
527,1015629413,تعمیرات مبلمان امیری سابقه 20سال,3e6ZaKoqcLBFvr,{02166522754},51.369954,35.711198,ST_Point,3,"(35.711198, 51.369954)"
528,738153,ترمینال اتوبوس,6oUiDJuGEiGGwr,,58.3474205,29.07385874,ST_LineString,0,"(29.07385874, 58.3474205)"
529,1002849800,دکتر افشین کازرونی,4uyreTG018uWGv,{02188889418},51.4107581,35.7587529,ST_Point,0,"(35.7587529, 51.4107581)"
530,738164,کتابخانه خواهران,PU8RVzwS5wFQQL,,50.87954925,34.6422396,ST_LineString,0,"(34.6422396, 50.87954925)"
531,738355,پارک کودک,6dJDp7ys4sFrfn,,58.48145511,29.03285954,ST_LineString,0,"(29.03285954, 58.48145511)"
532,367704571,باشگاه بدنسازی ستاره تهران,3uZkAyzeFXKXJ8,,51.49138575,35.6917446,ST_Polygon,0,"(35.6917446, 51.49138575)"
533,1015553084,شرکت پارتیکان,2neuQQf2gqSWiY,{03145837565},51.703566,32.779511,ST_Point,1,"(32.779511, 51.703566)"
534,1015543969,مسجد و مهدیه شهرک ولی عصر,5wgBuEVAJlnEAV,,55.004987,36.412641,ST_Point,1,"(36.412641, 55.004987)"
535,1002977099,سوپرمارکت حلال,P2BhR0ToIlmYeM,{07633756224},56.3269925,27.2088683,ST_Point,1,"(27.2088683, 56.3269925)"
536,1001733550,فست فود بوفالو,6niX5jhorNpiX9,,48.2847452,30.3353703,ST_Point,1,"(30.3353703, 48.2847452)"
537,1015681815,کلینیک خودرو استارت,2UphShts7WqxNX,{09123711066},51.5211021,35.7444988,ST_Point,1,"(35.7444988, 51.5211021)"
538,1002849817,بیمه پارسیان,39bOdHnMcrTYIe,{02188174385},51.4191366,35.7275492,ST_Point,0,"(35.7275492, 51.4191366)"
539,1015553755,چاپ و شبرنگ میلاد(شیشه دودی و تابلوسازی),73QtJ4qKJ34UOX,{09133201240},51.512632,32.559876,ST_Point,1,"(32.559876, 51.512632)"
540,1015587289,مرکز خدمات جامع شهدای مارچین,PrSrifkRz1OWDx,{332323000},51.615246,32.708896,ST_Point,0,"(32.708896, 51.615246)"
541,1001465455,سعدی,6ufL3QOFbnTQwH,{02133113047},51.423321,35.694016,ST_Point,6,"(35.694016, 51.423321)"
542,1002849823,دکتر هوشنگ گرامی,1xYffKXxkRyJm7,,51.4104198,35.7583081,ST_Point,0,"(35.7583081, 51.4104198)"
543,367704624,مرکز نیکوکاری مسجد امام حسن عسکری (ع),4QcQ4p2lvYNosM,{02634642576},50.9403754,35.83319545,ST_Polygon,0,"(35.83319545, 50.9403754)"
544,1015557841,فروشگاه موتورسیکلت حسین,PsBwR7gqpCd60b,{09126713836},51.391034,35.667567,ST_Point,0,"(35.667567, 51.391034)"
545,375143930,پل کلیشاد,5oVkdocCrLAfkr,,51.526183,32.56210859,ST_Polygon,1,"(32.56210859, 51.526183)"
546,1003114701,رستوران شاطر محمد,1YbkBwfHiUskfc,{07132293255},52.539151,29.6321879,ST_Point,1,"(29.6321879, 52.539151)"
547,1001427878,المپیا,6Ign0GO6LyLCCY,,51.3755231,35.6969233,ST_Point,0,"(35.6969233, 51.3755231)"
548,1013847013,بانک ملت,1DEFQQbkS97ugu,"{05133659426,05133665172,05133650600,05133665172}",59.633756,36.272209,ST_Point,0,"(36.272209, 59.633756)"
549,1015282612,سرای احسان کهریزک,1zXvGIr7gXjZLO,{09121224534},51.3765844,35.4780109,ST_Point,2,"(35.4780109, 51.3765844)"
550,1001955110,فروشگاه اینترنتی اسباب بازی توی باکس,4QNtfJ8IWMSUs6,{02166932464},51.3732038,35.7065605,ST_Point,2,"(35.7065605, 51.3732038)"
551,1002849824,خانه لوکس,4sUlHqkXjDC0YE,,51.4004074,35.7542639,ST_Point,0,"(35.7542639, 51.4004074)"
552,367704794,باشگاه تنیس قدس,5NrCRvI86fzL9T,{02188091847},51.37841906,35.75724455,ST_Polygon,0,"(35.75724455, 51.37841906)"
553,1015576489,زمین فوتبال دمریگ,6bVqMbRvNIC0yd,,55.3428897,37.2049692,ST_Point,0,"(37.2049692, 55.3428897)"
554,1015536307,شیرینی تاملی,PgfYWYxginxrj1,{09036084477},48.2663049,38.2794514,ST_Point,2,"(38.2794514, 48.2663049)"
555,1015576492,مخابرات القجر,2u6gKpBxxxmcXm,,55.3499326,37.2107375,ST_Point,0,"(37.2107375, 55.3499326)"
556,1002849832,دکتر حنانه علی اکبرزاده,PHuXhIiZu1w6DY,{09194443826},51.4104621,35.7582993,ST_Point,0,"(35.7582993, 51.4104621)"
557,1002849850,نمایشگاه فرش دستبافت پازیریک,4hUCmeGdmHSN0a,{02188210986},51.4005657,35.7627675,ST_Point,0,"(35.7627675, 51.4005657)"
558,1015576477,هواشناسی فراشبند,3Z5FdfUc1XRUWU,,52.1166563,28.8130954,ST_Point,1,"(28.8130954, 52.1166563)"
559,1003019211,نمایشگاه فصلی حکیمیه,4hxiIW0ndzR1Ok,,51.563079,35.752885,ST_Point,2,"(35.752885, 51.563079)"
560,1003105000,زمین دیم کشاورزی روستای دهنوی علیا,1aMzdN79C2Ojvr,,48.3405056,34.171578,ST_Point,1,"(34.171578, 48.3405056)"
561,1001949181,مجتمع تجاری ایرانیان,6yduFacuxzJDqm,{09191744157},51.431126,35.6570271,ST_Point,2,"(35.6570271, 51.431126)"
562,1015576469,آرایشگاه مردانه مرصاد,6XZ4ds32QVUVM8,,51.4190636,35.6358901,ST_Point,0,"(35.6358901, 51.4190636)"
563,1015576422,پالایشگاه نفت و گاز,3FNWIVJZeSjhtv,,52.1951751,27.7087394,ST_Point,0,"(27.7087394, 52.1951751)"
564,1002849854,آموزشگاه فنی و حرفه ای آزاد پردیس نیکان,4vkepIUiA01r5W,{02188434845},51.436131,35.7242532,ST_Point,0,"(35.7242532, 51.436131)"
565,367704847,باشگاه ورزشی,2x2pJKoynF108n,,51.38729247,35.69625657,ST_Polygon,0,"(35.69625657, 51.38729247)"
566,1001571205,شهر کتاب بهشتی,3A8blnt0CUe3co,"{02188553989,02188723286}",51.417828,35.730022,ST_Point,1,"(35.730022, 51.417828)"
567,1015576421,تعمیرگاه علیرضا,6pkdaOvldQqY9w,{09186196317},48.967643,35.1230105,ST_Point,1,"(35.1230105, 48.967643)"
568,1015576484,فروشگاه پدر,4KIEA1A8fYY3hr,,52.7985878,29.8697918,ST_Point,0,"(29.8697918, 52.7985878)"
569,1002889514,تعمیرگاه قدمیاری,2acxiEMvicbKXX,{09304195600},51.570015,35.7386818,ST_Point,1,"(35.7386818, 51.570015)"
570,1015576465,سالن زیبایی مکث,62YAyMheQ07mSR,,52.8002099,29.8706138,ST_Point,0,"(29.8706138, 52.8002099)"
571,1015576475,مانتو سرای قاسمی,4RRY0yXfbpsesL,,52.799431,29.8708243,ST_Point,0,"(29.8708243, 52.799431)"
572,1015576428,موبایل ارسلان,2AaJToEJHZSRTJ,"{09189298161,08338280702}",47.0450209,34.3380869,ST_Point,0,"(34.3380869, 47.0450209)"
573,1015666508,اداره گاز تربت جام,3ahh6R7U4oacES,{05152521966},60.6138423,35.2444387,ST_Point,0,"(35.2444387, 60.6138423)"
574,1015576433,دفتر زرین بار,2bDKQ81V57bbcG,{02177123060},51.5440091,35.7445561,ST_Point,0,"(35.7445561, 51.5440091)"
575,1001427880,عینک نواب,5rw4HpsDsJ3FTX,,51.3779349,35.7003095,ST_Point,0,"(35.7003095, 51.3779349)"
576,1015576450,کارگاه محمود اباد,798bOjm4nMw6XQ,,50.7962161,35.588362,ST_Point,0,"(35.588362, 50.7962161)"
577,1001715931,بانک ملت,2rbwUBRgFZ0Hfn,"{02122236730,02122204265,02122204755,02122204265}",51.4538211,35.7967299,ST_Point,2,"(35.7967299, 51.4538211)"
578,1015666563,قالب سازی بهارستان,15V9AzeVMQvvFa,,50.8887946,35.8860526,ST_Point,0,"(35.8860526, 50.8887946)"
579,367705858,آموزشگاه رانندگی طلوع,1iVdOy7iox4nOi,{03152642747},51.39108173,32.47981758,ST_Polygon,0,"(32.47981758, 51.39108173)"
580,1002849862,دکتر علی عطایی,1JcHkljucqlgXB,,51.4106795,35.7587278,ST_Point,0,"(35.7587278, 51.4106795)"
581,1015576495,مرغ فروشی تاجیک,4CGDMixnJeGFKw,,51.6150087,35.3826735,ST_Point,0,"(35.3826735, 51.6150087)"
582,1015576438,درب وپنجره سازی مدرن,5U6AMlCMrdcYqU,,55.1868868,37.2641696,ST_Point,0,"(37.2641696, 55.1868868)"
583,1015576476,مسجد,7qdLNsr13wsBvc,,46.1622304,38.3480863,ST_Point,0,"(38.3480863, 46.1622304)"
584,1002849870,بیمه آسیا,1fxHfEorA6RzfO,,51.4223375,35.779578,ST_Point,0,"(35.779578, 51.4223375)"
585,1001948748,خوراک دام پارس,PhKhOF3hp3fZiC,{02166925014},51.3781566,35.7015429,ST_Point,1,"(35.7015429, 51.3781566)"
586,1015576441,کارواش پاکان,23O2X3HJpXbEpb,,49.7022938,31.0490102,ST_Point,0,"(31.0490102, 49.7022938)"
587,1015576474,سالن چند منظوره بسیج,7nSrzZQhYNbRuY,,49.7033288,31.0498816,ST_Point,0,"(31.0498816, 49.7033288)"
588,1015576434,مسجد حضرت ابوالفضل (ع),1edDAfQF56sbsG,,49.6983061,31.0437124,ST_Point,0,"(31.0437124, 49.6983061)"
589,1015576432,مسجد ابوذرغفاری,2tE7B9r5jbmSVd,,49.6982068,31.0494885,ST_Point,0,"(31.0494885, 49.6982068)"
590,1015576440,مقبره امامزاده میرعبدالله,4isRQr6GBVdyt2,,49.6988799,31.043444,ST_Point,0,"(31.043444, 49.6988799)"
591,1015502356,کایزن برگر,4jBdmdnnYNfX1L,{02144204243},51.3597234,35.7336433,ST_Point,1,"(35.7336433, 51.3597234)"
592,1004839286,قلعه خشتی سیزان نوش آباد,6rea9DpF53hpO9,,51.4424628,34.0786334,ST_Point,0,"(34.0786334, 51.4424628)"
593,1002849871,دبستان دخترانه شاهد یاس نبی(س),6T9x9LzShEJdtO,{02122242664},51.4395081,35.7878342,ST_Point,0,"(35.7878342, 51.4395081)"
594,1002849878,بیمه آسیا,PlBOBI8F2aiZV4,,51.4148645,35.7394981,ST_Point,0,"(35.7394981, 51.4148645)"
595,1002849879,خانه ایده آل,46VaeayITKZLud,"{02188532847,02188532848}",51.4390802,35.7315235,ST_Point,0,"(35.7315235, 51.4390802)"
596,1002849881,میر زاده جواهری,1gkVru0J1hdeWD,,51.4137687,35.7341489,ST_Point,0,"(35.7341489, 51.4137687)"
597,1015666522,ایزوگام هاشم آبادی,3IkMRuE1OChkCD,"{09015183063,05144460085}",57.6905618,36.2022491,ST_Point,1,"(36.2022491, 57.6905618)"
598,1015576415,۱۹ سرویس,PthVXsYKVqmjNf,"{09122097727,02191301019}",51.4011063,35.7568609,ST_Point,0,"(35.7568609, 51.4011063)"
599,1015666506,اداره جهاد کشاورزی شهرستان تربت جام,3zw3tIr4T2qFfU,{05152526311},60.6151071,35.2436971,ST_Point,0,"(35.2436971, 60.6151071)"
600,1002849882,مرکز زبانهای خارجی تاک سبز,5WUMsH5t7Ay9Tn,{02188638388},51.3960829,35.7319703,ST_Point,0,"(35.7319703, 51.3960829)"
601,1002849883,فروشگاه اسباب بازی فروشی پنگوئن,6g05qEszxUFbzb,,51.3935366,35.7274284,ST_Point,0,"(35.7274284, 51.3935366)"
602,1002849904,فروشگاه شیرآلات گلوبو,1s5l72GcrnM4l6,,51.4004541,35.75434,ST_Point,0,"(35.75434, 51.4004541)"
603,1002849907,گالری چوبی بلوط,6xhwWchMkFp4YV,{02188750057},51.4388883,35.7315149,ST_Point,0,"(35.7315149, 51.4388883)"
604,1002971083,پایگاه بسیج جوادالائمه,P8NNriLag3CQUS,,51.4393908,34.0838707,ST_Point,0,"(34.0838707, 51.4393908)"
605,1002020412,رستوران و آشپزخانه سجاد,2OKsB7HYo1jYKK,{05138467288},59.5943631,36.294283,ST_Point,1,"(36.294283, 59.5943631)"
606,1013846896,بانک کشاورزی,PPn8XwMeB7YOUy,{05147224146},58.503717,37.099372,ST_Point,0,"(37.099372, 58.503717)"
607,1013847121,بانک ملی,54MaNybdX79CyI,{05143341992},58.791857,36.20448,ST_Point,0,"(36.20448, 58.791857)"
608,1002849908,بیمه آسماری,PgYwOLVyyadupy,,51.4134596,35.7513161,ST_Point,0,"(35.7513161, 51.4134596)"
609,367705875,دبستان ابوالقاسم حالت,22i3IgBO003up4,,50.97083422,35.70227919,ST_Polygon,0,"(35.70227919, 50.97083422)"
610,1002849927,فروشگاه تزئینات و دکوری,2wWZDRLlnv6FA7,,51.422056,35.776784,ST_Point,0,"(35.776784, 51.422056)"
611,1002849928,دکتر مقدم,2Hf1ql6ypcEITE,,51.4112802,35.7573621,ST_Point,0,"(35.7573621, 51.4112802)"
612,1015639048,باغ ارشیا واهورا,PgNaQV4d8twEFc,,47.0278899,35.2475199,ST_Point,1,"(35.2475199, 47.0278899)"
613,1002849932,دکتر سید سعید صدر,P3LWuH3FwWkfo4,,51.4363925,35.7283565,ST_Point,0,"(35.7283565, 51.4363925)"
614,1002849935,مرکز خرید برج نگار,PSkth07bYrJ2Aj,,51.4096385,35.7600127,ST_Point,1,"(35.7600127, 51.4096385)"
615,1001427882,سوپرمارکت نواب,2yUbQAUBBKvwdk,{02166948292},51.3779332,35.7002071,ST_Point,0,"(35.7002071, 51.3779332)"
616,1001427884,کفش تبریز,6v4vxk2czajMVn,,51.3755097,35.6970554,ST_Point,0,"(35.6970554, 51.3755097)"
617,1002849938,دکتر پریسا هاشمی,78MDeGX5AsqgtM,{02188790818},51.4106246,35.7587106,ST_Point,0,"(35.7587106, 51.4106246)"
618,1002849940,دکتر مرجان پیروان,PWfz6YUzGqsgR9,,51.4373085,35.7298637,ST_Point,0,"(35.7298637, 51.4373085)"
619,1002849942,شریفی نژاد,PmcceJBIrcO2nA,,51.4184212,35.7260689,ST_Point,0,"(35.7260689, 51.4184212)"
620,1002849956,کلینیک زنان,Ph1cEmsM0sErKG,{02188778180},51.4108468,35.7583189,ST_Point,1,"(35.7583189, 51.4108468)"
621,1001605774,کلینیک دامپزشکی شهرک غرب,5bvVZgcqeWigH5,{09126964936},51.3647667,35.7688089,ST_Point,1,"(35.7688089, 51.3647667)"
622,1001427893,پوشاک پدر خوانده,73GiZzvLFq0WOT,{02166872839},51.37655,35.6880772,ST_Point,0,"(35.6880772, 51.37655)"
623,1001427896,زبانکده ملی ایران,2QWxmZMJZ0266d,{02166438100},51.3778833,35.7001233,ST_Point,0,"(35.7001233, 51.3778833)"
624,1002849959,مرکز نازایی,2iqycWIEF19zZj,{02188778180},51.4108901,35.7583265,ST_Point,0,"(35.7583265, 51.4108901)"
625,1002849960,دکتر محمدرضا چادرباف,4IcB8M3yI4JfE1,,51.4108392,35.7583545,ST_Point,0,"(35.7583545, 51.4108392)"
626,1002849978,دکتر منصوره شعبانی زنجانی,4tRNdH60ApYnXN,,51.4110041,35.758345,ST_Point,0,"(35.758345, 51.4110041)"
627,1001427901,گالری بهرام,6cHcxfNG12WXhR,{09359010616},51.37547,35.697429,ST_Point,1,"(35.697429, 51.37547)"
628,1001427906,موسسه اعتباری نور,6oZjzn9NhNyfil,"{02166938335,02166938278}",51.3780011,35.6998128,ST_Point,0,"(35.6998128, 51.3780011)"
629,367705921,مسجد حاج فقه صالح امینی,3MxI3n8ssT5qZD,,46.26240306,36.23765185,ST_Polygon,0,"(36.23765185, 46.26240306)"
630,1002849979,دکتر مهدی خواجوی,409UU59N0enJVn,{09120752252},51.4105225,35.7587179,ST_Point,0,"(35.7587179, 51.4105225)"
631,1001456107,آزمایشگاه دکتر توده فلاح,5JFK2uE1H95ofB,{02636500811},50.9908996,35.7331166,ST_Point,1,"(35.7331166, 50.9908996)"
632,1002849981,دبستان پسرانه ملت,3Qw1BnRvkgBxCr,,51.4154953,35.7795608,ST_Point,0,"(35.7795608, 51.4154953)"
633,367705947,پارک جنگلی,PIELB8LNORcwuA,{09359970359},49.536312,37.20529974,ST_Polygon,0,"(37.20529974, 49.536312)"
634,1002849983,دکتر محمد نادر سلجوقی,2nObZxchgp58U1,,51.4109268,35.7583528,ST_Point,0,"(35.7583528, 51.4109268)"
635,1002850037,اورژانس روانپزشکی بیمارستان مهرگان,4tiHAsgIavLeQa,,51.410499,35.742544,ST_Point,1,"(35.742544, 51.410499)"
636,1002850051,مطب دکتر سید مرتضی موسوی نائینی,3s6yx68DkxTlMJ,{02122246071},51.4360981,35.7878145,ST_Point,0,"(35.7878145, 51.4360981)"
637,1002850053,دکتر حمید رضا حسنائی,1bSmqeClkTRlqU,{02188679068},51.4104769,35.7586835,ST_Point,0,"(35.7586835, 51.4104769)"
638,1002850055,دکتر ندا پیشوا,2zUlMs6inn7HsB,,51.4104474,35.7586533,ST_Point,0,"(35.7586533, 51.4104474)"
639,1013071147,جایگاه امیدی جیرده,4Bw0vbeh7ARj32,,49.4835383,37.1777912,ST_Point,1,"(37.1777912, 49.4835383)"
640,1015498048,فست فود بوم برگر,5a7gJ1gbMlxlZa,{04133855198},46.3715244,38.03299,ST_Point,1,"(38.03299, 46.3715244)"
641,1002850056,دکتر هوشنگ زرگداز,4QT7s9XgGWu8fH,,51.4188698,35.7653129,ST_Point,0,"(35.7653129, 51.4188698)"
642,1002850062,موسسه اعتباری کاسپین,1Ecr6z0d2aBAfI,,51.415573,35.7273457,ST_Point,0,"(35.7273457, 51.415573)"
643,1003037977,باغ وحش حدیقه الحیوانات,PhpF6qzBmkNug8,,48.0857564,31.472044,ST_Point,5,"(31.472044, 48.0857564)"
644,367706133,مدرسه,3ed7BfucR94dl3,,49.04627711,33.50186143,ST_Polygon,0,"(33.50186143, 49.04627711)"
645,1002850069,دکتر علیرضا حکمت,PzDcm8cMROJadQ,,51.4140081,35.7591255,ST_Point,0,"(35.7591255, 51.4140081)"
646,1013847023,بانک ملت,5cTjhrUnczpVsm,"{05137634850,05137634851}",59.588677,36.347453,ST_Point,0,"(36.347453, 59.588677)"
647,1015577077,بانک سپه,5RDVvcpsiCa6eQ,,51.4655014,35.7195687,ST_Point,0,"(35.7195687, 51.4655014)"
648,367728882,دانشگاه پیام نور بجنورد,PXBcMK2x9rJfRw,,57.32200661,37.44937691,ST_Polygon,1,"(37.44937691, 57.32200661)"
649,1015577091,سفال و صنایع دستی گیلانه,4RIXl4s6py2uDz,{09113439564},50.1723715,37.100529,ST_Point,0,"(37.100529, 50.1723715)"
650,1002850070,دکتر ناصر-دکتر مهدوی,5Rnv3axg1XRXqx,{02186083971},51.4103941,35.758655,ST_Point,0,"(35.758655, 51.4103941)"
651,1002850071,سوپرمارکت دریانی,3XfiItSGwfUN5K,{02122718983},51.426259,35.8202954,ST_Point,1,"(35.8202954, 51.426259)"
652,1002850080,دکتر اکرم شیرازی دکتر نریمان فاخری وکیل پایه یک دادگستری,PHUGACgoviEUcX,{02186081812},51.4104529,35.7586496,ST_Point,0,"(35.7586496, 51.4104529)"
653,1015577060,موبایل امیرسامان,29myW4V5LUBksu,,51.0592429,35.6569362,ST_Point,0,"(35.6569362, 51.0592429)"
654,1002850094,پژوهشگاه علوم انسانی ومطالعات,1xHboGX0lswq6E,{02188046891},51.4007855,35.7459449,ST_Point,0,"(35.7459449, 51.4007855)"
655,1002850095,صرافی اندیشه,2UrbGdIKogEXYx,{0218813838},51.4374748,35.7287783,ST_Point,0,"(35.7287783, 51.4374748)"
656,1002850103,دکتر فرامرز سرابی,2dCc2sAqXJOnvy,,51.3980668,35.7629546,ST_Point,0,"(35.7629546, 51.3980668)"
657,1015647362,دفتر فنی دی,2jvH8OVKal8W8c,,51.1890519,35.5085956,ST_Point,0,"(35.5085956, 51.1890519)"
658,1015647361,چرم ذوالفقار (علیزاده),59OqWZ1WbwdzuW,,51.4385066,35.6239526,ST_Point,0,"(35.6239526, 51.4385066)"
659,1015647360,بارفروشی نادر اقدام,3VLcT4eShKmM08,,46.1854142,38.043221,ST_Point,0,"(38.043221, 46.1854142)"
660,1015647363,اتوسرویس1224مرادی,5Sqp3JbnypTruZ,,51.169346,35.5279327,ST_Point,0,"(35.5279327, 51.169346)"
661,1015647364,شرکت پارین کنترل,3nhUSxnlQwXFba,"{09120463721,02144901206}",51.1961519,35.7217171,ST_Point,0,"(35.7217171, 51.1961519)"
662,1001638353,پیتزا خاتون,6K2hOnpanvFBYH,{02122222210},51.4476776,35.7565967,ST_Point,1,"(35.7565967, 51.4476776)"
663,1002850104,شرکت بیمه ایران,PNAaumY8ss2Wzp,{0212251844},51.4326484,35.7681086,ST_Point,0,"(35.7681086, 51.4326484)"
664,1015647368,شاسی کشی و جلوبندی  ابوالفضل سمائی,1h6liEq5BHhjUb,,51.4105857,35.5537143,ST_Point,0,"(35.5537143, 51.4105857)"
665,1015647370,فیلمبرداری سیاوش,6JNlhcW4JBkg8U,{09147105637},45.1328955,36.695858,ST_Point,0,"(36.695858, 45.1328955)"
666,1002850125,کلینیک سونوگرافی و رادیولوژی- دکتر رحیم کاردان,5AEScu06C0u6bL,,51.416141,35.7347062,ST_Point,0,"(35.7347062, 51.416141)"
667,1003097809,کتاب و لوازم التحریر فرهنگ,5MmilHU95LklYl,{09192501659},50.6055,35.9751847,ST_Point,0,"(35.9751847, 50.6055)"
668,1002850123,مرکز مشاوره روانشناسی هفت و نیم,7oAOEjGtL316s5,,51.4361943,35.7877222,ST_Point,0,"(35.7877222, 51.4361943)"
669,1002850132,دکتر امیر هوشنگ نیک آئین,2FVLCTETBflTIx,,51.4161428,35.7347375,ST_Point,0,"(35.7347375, 51.4161428)"
670,1002850134,دکتر مرضیه فروزانفر,5firxJJov0s6LF,{02188772040},51.4103516,35.7586217,ST_Point,0,"(35.7586217, 51.4103516)"
671,1001959549,باشگاه بدنسازی طنین,3eDFKDJOl74m9i,{09126493662},51.3028982,35.6687359,ST_Point,1,"(35.6687359, 51.3028982)"
672,367743741,کاخ شاه,PVFiA3gtM5BUXr,,51.67976658,35.79624926,ST_Polygon,2,"(35.79624926, 51.67976658)"
673,1012820308,داروخانه دكتر جعفری‌زاده,1iMThKzO0xaqLC,{02166227144},51.312427,35.655333,ST_Point,1,"(35.655333, 51.312427)"
674,1003101712,اتوسرویس سینا,3zagTeR3a8hocB,{09189414396},46.6385982,33.7506911,ST_Point,0,"(33.7506911, 46.6385982)"
675,1003102459,رستوران سنتی کیا,2RimM1eZSFdR4I,{09188442156},46.640541,33.7497842,ST_Point,0,"(33.7497842, 46.640541)"
676,1014080519,هایپر مارکت ستاره شهر,24bMg5VcdnnRkU,,51.7819209,32.4785521,ST_Point,2,"(32.4785521, 51.7819209)"
677,1015501331,تهیه غذای برکت,2w4f074qwzBVh2,{076286544},51.8343738,35.7393698,ST_Point,1,"(35.7393698, 51.8343738)"
678,1015443067,فروشگاه رزاقی|Razaghi Store,PrexeAJGOg7ArJ,{02136147100},51.565836,35.439577,ST_Point,1,"(35.439577, 51.565836)"
679,1015388224,فروشگاه آرایشی و بهداشتی دنیا,5i7xm8a89knLXZ,{09159954427},60.215497,26.223972,ST_Point,0,"(26.223972, 60.215497)"
680,367706246,باشگاه بدنسازی بانوان,PQNhJDh9hC1qFE,{021021},51.24388083,35.75632464,ST_Polygon,1,"(35.75632464, 51.24388083)"
681,1015567257,پردیسان,68buTGiYtsLqGo,"{09352033723,09195905075}",51.83575,35.73993,ST_Point,1,"(35.73993, 51.83575)"
682,1000168265,چهارراه سید الشهدا,7kArDhDuReKxe2,,51.5380673,35.7339034,ST_Point,1,"(35.7339034, 51.5380673)"
683,1003030577,آب شیرین کن گوارا,10LQ5jTFJrbSMc,{09171798235},52.587832,27.501928,ST_Point,1,"(27.501928, 52.587832)"
684,1003102512,قهوه خانه سنتی عیاران,PFKZg5WrUbRB8T,,46.6416987,33.7455432,ST_Point,0,"(33.7455432, 46.6416987)"
685,1015664488,فروشگاه پلاس کالا,634IVg6CssEJkO,{05137425681},59.6268124,36.339811,ST_Point,1,"(36.339811, 59.6268124)"
686,1002850156,دکتر محمد رضا شفیعی,PGwuisfjYj9KMk,{02177923075},51.4135267,35.7587507,ST_Point,0,"(35.7587507, 51.4135267)"
